"id","activity","variable","value"
13,"STANDING","fBodyAccJerkmeanYAverage",-0.977752775438597
13,"WALKING","fBodyAccJerkmeanYAverage",-0.0439195137368421
13,"WALKING_DOWNSTAIRS","fBodyAccJerkmeanYAverage",-0.207812348246809
13,"WALKING_UPSTAIRS","fBodyAccJerkmeanYAverage",-0.368996179072727
14,"LAYING","fBodyAccJerkmeanYAverage",-0.969342124313725
14,"SITTING","fBodyAccJerkmeanYAverage",-0.968951769814815
14,"STANDING","fBodyAccJerkmeanYAverage",-0.967249904833333
14,"WALKING","fBodyAccJerkmeanYAverage",-0.376766600508475
14,"WALKING_DOWNSTAIRS","fBodyAccJerkmeanYAverage",0.164775056133333
14,"WALKING_UPSTAIRS","fBodyAccJerkmeanYAverage",-0.347606639592593
15,"LAYING","fBodyAccJerkmeanYAverage",-0.970833221666667
15,"SITTING","fBodyAccJerkmeanYAverage",-0.978159013220339
15,"STANDING","fBodyAccJerkmeanYAverage",-0.967884709433962
15,"WALKING","fBodyAccJerkmeanYAverage",-0.0669378062222222
15,"WALKING_DOWNSTAIRS","fBodyAccJerkmeanYAverage",-0.0269769415214286
15,"WALKING_UPSTAIRS","fBodyAccJerkmeanYAverage",-0.338102216666667
16,"LAYING","fBodyAccJerkmeanYAverage",-0.984752927142857
16,"SITTING","fBodyAccJerkmeanYAverage",-0.981752167391304
16,"STANDING","fBodyAccJerkmeanYAverage",-0.982425403974359
16,"WALKING","fBodyAccJerkmeanYAverage",-0.454270822156863
16,"WALKING_DOWNSTAIRS","fBodyAccJerkmeanYAverage",-0.289957855489362
16,"WALKING_UPSTAIRS","fBodyAccJerkmeanYAverage",-0.468605205294118
17,"LAYING","fBodyAccJerkmeanYAverage",-0.977212387746479
17,"SITTING","fBodyAccJerkmeanYAverage",-0.9883274196875
17,"STANDING","fBodyAccJerkmeanYAverage",-0.986278342435897
17,"WALKING","fBodyAccJerkmeanYAverage",-0.194232721737705
17,"WALKING_DOWNSTAIRS","fBodyAccJerkmeanYAverage",-0.351268404347826
17,"WALKING_UPSTAIRS","fBodyAccJerkmeanYAverage",-0.37705192875
18,"LAYING","fBodyAccJerkmeanYAverage",-0.985865325230769
18,"SITTING","fBodyAccJerkmeanYAverage",-0.983642391578947
18,"STANDING","fBodyAccJerkmeanYAverage",-0.975243689589041
18,"WALKING","fBodyAccJerkmeanYAverage",-0.361908549464286
18,"WALKING_DOWNSTAIRS","fBodyAccJerkmeanYAverage",-0.465982666363636
18,"WALKING_UPSTAIRS","fBodyAccJerkmeanYAverage",-0.579650286034483
19,"LAYING","fBodyAccJerkmeanYAverage",-0.974878270963855
19,"SITTING","fBodyAccJerkmeanYAverage",-0.979141571643836
19,"STANDING","fBodyAccJerkmeanYAverage",-0.970011345890411
19,"WALKING","fBodyAccJerkmeanYAverage",0.0107318703980769
19,"WALKING_DOWNSTAIRS","fBodyAccJerkmeanYAverage",0.276716853307692
19,"WALKING_UPSTAIRS","fBodyAccJerkmeanYAverage",-0.073928372175
20,"LAYING","fBodyAccJerkmeanYAverage",-0.9772207075
20,"SITTING","fBodyAccJerkmeanYAverage",-0.971158287575758
20,"STANDING","fBodyAccJerkmeanYAverage",-0.935717554109589
20,"WALKING","fBodyAccJerkmeanYAverage",0.157933952294118
20,"WALKING_DOWNSTAIRS","fBodyAccJerkmeanYAverage",0.20582901724
20,"WALKING_UPSTAIRS","fBodyAccJerkmeanYAverage",-0.312161098966667
21,"LAYING","fBodyAccJerkmeanYAverage",-0.972039417111111
21,"SITTING","fBodyAccJerkmeanYAverage",-0.979180438588235
21,"STANDING","fBodyAccJerkmeanYAverage",-0.964503015505618
21,"WALKING","fBodyAccJerkmeanYAverage",-0.112564739084615
21,"WALKING_DOWNSTAIRS","fBodyAccJerkmeanYAverage",-0.107306347733333
21,"WALKING_UPSTAIRS","fBodyAccJerkmeanYAverage",-0.205067301297872
22,"LAYING","fBodyAccJerkmeanYAverage",-0.954833264305556
22,"SITTING","fBodyAccJerkmeanYAverage",-0.963129472580645
22,"STANDING","fBodyAccJerkmeanYAverage",-0.952141454126984
22,"WALKING","fBodyAccJerkmeanYAverage",0.159995613695652
22,"WALKING_DOWNSTAIRS","fBodyAccJerkmeanYAverage",-0.00309155313333333
22,"WALKING_UPSTAIRS","fBodyAccJerkmeanYAverage",-0.0751829281833333
23,"LAYING","fBodyAccJerkmeanYAverage",-0.988230264166667
23,"SITTING","fBodyAccJerkmeanYAverage",-0.978136218235294
23,"STANDING","fBodyAccJerkmeanYAverage",-0.975176561617647
23,"WALKING","fBodyAccJerkmeanYAverage",-0.155488720747458
23,"WALKING_DOWNSTAIRS","fBodyAccJerkmeanYAverage",-0.0724504562777778
23,"WALKING_UPSTAIRS","fBodyAccJerkmeanYAverage",-0.326236287627451
24,"LAYING","fBodyAccJerkmeanYAverage",-0.982140613888889
24,"SITTING","fBodyAccJerkmeanYAverage",-0.979228238382353
24,"STANDING","fBodyAccJerkmeanYAverage",-0.967720592463768
24,"WALKING","fBodyAccJerkmeanYAverage",-0.352829307068966
24,"WALKING_DOWNSTAIRS","fBodyAccJerkmeanYAverage",-0.2258243574
24,"WALKING_UPSTAIRS","fBodyAccJerkmeanYAverage",-0.527604243559322
25,"LAYING","fBodyAccJerkmeanYAverage",-0.946802003561644
25,"SITTING","fBodyAccJerkmeanYAverage",-0.982957002923077
25,"STANDING","fBodyAccJerkmeanYAverage",-0.972554452972973
25,"WALKING","fBodyAccJerkmeanYAverage",-0.43445519972973
25,"WALKING_DOWNSTAIRS","fBodyAccJerkmeanYAverage",-0.415699643793103
25,"WALKING_UPSTAIRS","fBodyAccJerkmeanYAverage",-0.640849424923077
26,"LAYING","fBodyAccJerkmeanYAverage",-0.987115080789474
26,"SITTING","fBodyAccJerkmeanYAverage",-0.985862886410256
26,"STANDING","fBodyAccJerkmeanYAverage",-0.976267058648649
26,"WALKING","fBodyAccJerkmeanYAverage",-0.298531982474576
26,"WALKING_DOWNSTAIRS","fBodyAccJerkmeanYAverage",-0.165552378156
26,"WALKING_UPSTAIRS","fBodyAccJerkmeanYAverage",-0.419344696
27,"LAYING","fBodyAccJerkmeanYAverage",-0.985257277297297
27,"SITTING","fBodyAccJerkmeanYAverage",-0.985238583714286
27,"STANDING","fBodyAccJerkmeanYAverage",-0.97586868
27,"WALKING","fBodyAccJerkmeanYAverage",-0.194767362438596
27,"WALKING_DOWNSTAIRS","fBodyAccJerkmeanYAverage",-0.170975270611364
27,"WALKING_UPSTAIRS","fBodyAccJerkmeanYAverage",-0.44246561254902
28,"LAYING","fBodyAccJerkmeanYAverage",-0.978094827375
28,"SITTING","fBodyAccJerkmeanYAverage",-0.963054247083333
28,"STANDING","fBodyAccJerkmeanYAverage",-0.93516897835443
28,"WALKING","fBodyAccJerkmeanYAverage",-0.294548344814815
28,"WALKING_DOWNSTAIRS","fBodyAccJerkmeanYAverage",-0.0127039720456522
28,"WALKING_UPSTAIRS","fBodyAccJerkmeanYAverage",-0.358009373333333
29,"LAYING","fBodyAccJerkmeanYAverage",-0.989398823913043
29,"SITTING","fBodyAccJerkmeanYAverage",-0.983883193
29,"STANDING","fBodyAccJerkmeanYAverage",-0.983194980615385
29,"WALKING","fBodyAccJerkmeanYAverage",-0.0880213408433962
29,"WALKING_DOWNSTAIRS","fBodyAccJerkmeanYAverage",-0.0977850659541667
29,"WALKING_UPSTAIRS","fBodyAccJerkmeanYAverage",-0.408886605510204
30,"LAYING","fBodyAccJerkmeanYAverage",-0.971696279857143
30,"SITTING","fBodyAccJerkmeanYAverage",-0.980405717258064
30,"STANDING","fBodyAccJerkmeanYAverage",-0.957434887457627
30,"WALKING","fBodyAccJerkmeanYAverage",-0.299525343907692
30,"WALKING_DOWNSTAIRS","fBodyAccJerkmeanYAverage",-0.224992780432258
30,"WALKING_UPSTAIRS","fBodyAccJerkmeanYAverage",-0.592919440769231
1,"LAYING","fBodyAccJerkmeanZAverage",-0.9480609042
1,"SITTING","fBodyAccJerkmeanZAverage",-0.986053092340425
1,"STANDING","fBodyAccJerkmeanZAverage",-0.990752166037736
1,"WALKING","fBodyAccJerkmeanZAverage",-0.468999224631579
1,"WALKING_DOWNSTAIRS","fBodyAccJerkmeanZAverage",-0.288334735714286
1,"WALKING_UPSTAIRS","fBodyAccJerkmeanZAverage",-0.685474353962264
2,"LAYING","fBodyAccJerkmeanZAverage",-0.986197134583333
2,"SITTING","fBodyAccJerkmeanZAverage",-0.985129050217391
2,"STANDING","fBodyAccJerkmeanZAverage",-0.979775152037037
2,"WALKING","fBodyAccJerkmeanZAverage",-0.554956709661017
2,"WALKING_DOWNSTAIRS","fBodyAccJerkmeanZAverage",-0.271498721106383
2,"WALKING_UPSTAIRS","fBodyAccJerkmeanZAverage",-0.522728063333333
3,"LAYING","fBodyAccJerkmeanZAverage",-0.979122344354839
3,"SITTING","fBodyAccJerkmeanZAverage",-0.970845669423077
3,"STANDING","fBodyAccJerkmeanZAverage",-0.969174903442623
3,"WALKING","fBodyAccJerkmeanZAverage",-0.514137255344828
3,"WALKING_DOWNSTAIRS","fBodyAccJerkmeanZAverage",-0.529059450612245
3,"WALKING_UPSTAIRS","fBodyAccJerkmeanZAverage",-0.677314534067797
4,"LAYING","fBodyAccJerkmeanZAverage",-0.975383329444444
4,"SITTING","fBodyAccJerkmeanZAverage",-0.9751549056
4,"STANDING","fBodyAccJerkmeanZAverage",-0.968648411607143
4,"WALKING","fBodyAccJerkmeanZAverage",-0.728991595666667
4,"WALKING_DOWNSTAIRS","fBodyAccJerkmeanZAverage",-0.583917371333333
4,"WALKING_UPSTAIRS","fBodyAccJerkmeanZAverage",-0.690106934230769
5,"LAYING","fBodyAccJerkmeanZAverage",-0.983250309423077
5,"SITTING","fBodyAccJerkmeanZAverage",-0.969501330681818
5,"STANDING","fBodyAccJerkmeanZAverage",-0.958438726607143
5,"WALKING","fBodyAccJerkmeanZAverage",-0.590496615535714
5,"WALKING_DOWNSTAIRS","fBodyAccJerkmeanZAverage",-0.491979946170213
5,"WALKING_UPSTAIRS","fBodyAccJerkmeanZAverage",-0.606717464680851
6,"LAYING","fBodyAccJerkmeanZAverage",-0.954425844736842
6,"SITTING","fBodyAccJerkmeanZAverage",-0.954199785636364
6,"STANDING","fBodyAccJerkmeanZAverage",-0.963743518070175
6,"WALKING","fBodyAccJerkmeanZAverage",-0.541438616140351
6,"WALKING_DOWNSTAIRS","fBodyAccJerkmeanZAverage",-0.283086205125
6,"WALKING_UPSTAIRS","fBodyAccJerkmeanZAverage",-0.549314615882353
7,"LAYING","fBodyAccJerkmeanZAverage",-0.969524977692308
7,"SITTING","fBodyAccJerkmeanZAverage",-0.968503504791667
7,"STANDING","fBodyAccJerkmeanZAverage",-0.968229643018868
7,"WALKING","fBodyAccJerkmeanZAverage",-0.106490372892632
7,"WALKING_DOWNSTAIRS","fBodyAccJerkmeanZAverage",-0.296494902765957
7,"WALKING_UPSTAIRS","fBodyAccJerkmeanZAverage",-0.581764526862745
8,"LAYING","fBodyAccJerkmeanZAverage",-0.962111136666667
8,"SITTING","fBodyAccJerkmeanZAverage",-0.982995311086956
8,"STANDING","fBodyAccJerkmeanZAverage",-0.979477193333333
8,"WALKING","fBodyAccJerkmeanZAverage",-0.361563262083333
8,"WALKING_DOWNSTAIRS","fBodyAccJerkmeanZAverage",0.0586096890447368
8,"WALKING_UPSTAIRS","fBodyAccJerkmeanZAverage",-0.386655803658537
9,"LAYING","fBodyAccJerkmeanZAverage",-0.955909215
9,"SITTING","fBodyAccJerkmeanZAverage",-0.9575269752
9,"STANDING","fBodyAccJerkmeanZAverage",-0.967129200444444
9,"WALKING","fBodyAccJerkmeanZAverage",-0.399541245192308
9,"WALKING_DOWNSTAIRS","fBodyAccJerkmeanZAverage",-0.293677789595238
9,"WALKING_UPSTAIRS","fBodyAccJerkmeanZAverage",-0.615125710612245
10,"LAYING","fBodyAccJerkmeanZAverage",-0.972592212931034
10,"SITTING","fBodyAccJerkmeanZAverage",-0.986056767777778
10,"STANDING","fBodyAccJerkmeanZAverage",-0.972241512272727
10,"WALKING","fBodyAccJerkmeanZAverage",-0.464020508867925
10,"WALKING_DOWNSTAIRS","fBodyAccJerkmeanZAverage",-0.240679035428947
10,"WALKING_UPSTAIRS","fBodyAccJerkmeanZAverage",-0.553230667234043
11,"LAYING","fBodyAccJerkmeanZAverage",-0.979564844210526
11,"SITTING","fBodyAccJerkmeanZAverage",-0.981124861320755
11,"STANDING","fBodyAccJerkmeanZAverage",-0.988460788085106
11,"WALKING","fBodyAccJerkmeanZAverage",-0.69259387220339
11,"WALKING_DOWNSTAIRS","fBodyAccJerkmeanZAverage",-0.530225529130435
11,"WALKING_UPSTAIRS","fBodyAccJerkmeanZAverage",-0.765387905555556
12,"LAYING","fBodyAccJerkmeanZAverage",-0.967149695166667
12,"SITTING","fBodyAccJerkmeanZAverage",-0.975551564117647
12,"STANDING","fBodyAccJerkmeanZAverage",-0.971122527868852
12,"WALKING","fBodyAccJerkmeanZAverage",-0.4913861728
12,"WALKING_DOWNSTAIRS","fBodyAccJerkmeanZAverage",-0.451614324565217
12,"WALKING_UPSTAIRS","fBodyAccJerkmeanZAverage",-0.687929868653846
13,"LAYING","fBodyAccJerkmeanZAverage",-0.980994601935484
13,"SITTING","fBodyAccJerkmeanZAverage",-0.985261204693878
13,"STANDING","fBodyAccJerkmeanZAverage",-0.98460855877193
13,"WALKING","fBodyAccJerkmeanZAverage",-0.342263716894737
13,"WALKING_DOWNSTAIRS","fBodyAccJerkmeanZAverage",-0.276138039897872
13,"WALKING_UPSTAIRS","fBodyAccJerkmeanZAverage",-0.631496434363636
14,"LAYING","fBodyAccJerkmeanZAverage",-0.968593195686275
14,"SITTING","fBodyAccJerkmeanZAverage",-0.97275196962963
14,"STANDING","fBodyAccJerkmeanZAverage",-0.966718434333333
14,"WALKING","fBodyAccJerkmeanZAverage",-0.415899179152542
14,"WALKING_DOWNSTAIRS","fBodyAccJerkmeanZAverage",-0.0248789805888889
14,"WALKING_UPSTAIRS","fBodyAccJerkmeanZAverage",-0.264008468333333
15,"LAYING","fBodyAccJerkmeanZAverage",-0.97477568375
15,"SITTING","fBodyAccJerkmeanZAverage",-0.984908418474576
15,"STANDING","fBodyAccJerkmeanZAverage",-0.982632302830189
15,"WALKING","fBodyAccJerkmeanZAverage",-0.648905254074074
15,"WALKING_DOWNSTAIRS","fBodyAccJerkmeanZAverage",-0.345376541261905
15,"WALKING_UPSTAIRS","fBodyAccJerkmeanZAverage",-0.714554172708333
16,"LAYING","fBodyAccJerkmeanZAverage",-0.985544945285714
16,"SITTING","fBodyAccJerkmeanZAverage",-0.981178036811594
16,"STANDING","fBodyAccJerkmeanZAverage",-0.986091891538462
16,"WALKING","fBodyAccJerkmeanZAverage",-0.422332394117647
16,"WALKING_DOWNSTAIRS","fBodyAccJerkmeanZAverage",-0.241974080021277
16,"WALKING_UPSTAIRS","fBodyAccJerkmeanZAverage",-0.565220840588235
17,"LAYING","fBodyAccJerkmeanZAverage",-0.98038005915493
17,"SITTING","fBodyAccJerkmeanZAverage",-0.9888280653125
17,"STANDING","fBodyAccJerkmeanZAverage",-0.989563633076923
17,"WALKING","fBodyAccJerkmeanZAverage",-0.523427055737705
17,"WALKING_DOWNSTAIRS","fBodyAccJerkmeanZAverage",-0.498668458043478
17,"WALKING_UPSTAIRS","fBodyAccJerkmeanZAverage",-0.633017707916667
18,"LAYING","fBodyAccJerkmeanZAverage",-0.989116865846154
18,"SITTING","fBodyAccJerkmeanZAverage",-0.988689671578947
18,"STANDING","fBodyAccJerkmeanZAverage",-0.986265653561644
18,"WALKING","fBodyAccJerkmeanZAverage",-0.601147246785714
18,"WALKING_DOWNSTAIRS","fBodyAccJerkmeanZAverage",-0.622135895090909
18,"WALKING_UPSTAIRS","fBodyAccJerkmeanZAverage",-0.736149274137931
19,"LAYING","fBodyAccJerkmeanZAverage",-0.986506488795181
19,"SITTING","fBodyAccJerkmeanZAverage",-0.98398048
19,"STANDING","fBodyAccJerkmeanZAverage",-0.983463295479452
19,"WALKING","fBodyAccJerkmeanZAverage",-0.129367902596154
19,"WALKING_DOWNSTAIRS","fBodyAccJerkmeanZAverage",0.0595905768717949
19,"WALKING_UPSTAIRS","fBodyAccJerkmeanZAverage",-0.3806571232
20,"LAYING","fBodyAccJerkmeanZAverage",-0.982876212058823
20,"SITTING","fBodyAccJerkmeanZAverage",-0.973211461363636
20,"STANDING","fBodyAccJerkmeanZAverage",-0.952741107945206
20,"WALKING","fBodyAccJerkmeanZAverage",-0.34599447627451
20,"WALKING_DOWNSTAIRS","fBodyAccJerkmeanZAverage",-0.356220245355556
20,"WALKING_UPSTAIRS","fBodyAccJerkmeanZAverage",-0.492755895098039
21,"LAYING","fBodyAccJerkmeanZAverage",-0.981630805333333
21,"SITTING","fBodyAccJerkmeanZAverage",-0.983434322941176
21,"STANDING","fBodyAccJerkmeanZAverage",-0.974780645393258
21,"WALKING","fBodyAccJerkmeanZAverage",-0.405700157884615
21,"WALKING_DOWNSTAIRS","fBodyAccJerkmeanZAverage",-0.196838264546667
21,"WALKING_UPSTAIRS","fBodyAccJerkmeanZAverage",-0.519815170851064
22,"LAYING","fBodyAccJerkmeanZAverage",-0.970918941666667
22,"SITTING","fBodyAccJerkmeanZAverage",-0.975330718709677
22,"STANDING","fBodyAccJerkmeanZAverage",-0.977567430952381
22,"WALKING","fBodyAccJerkmeanZAverage",-0.281973435652174
22,"WALKING_DOWNSTAIRS","fBodyAccJerkmeanZAverage",-0.419534253611111
22,"WALKING_UPSTAIRS","fBodyAccJerkmeanZAverage",-0.414448875714286
23,"LAYING","fBodyAccJerkmeanZAverage",-0.982415511805556
23,"SITTING","fBodyAccJerkmeanZAverage",-0.972656226029412
23,"STANDING","fBodyAccJerkmeanZAverage",-0.969610229705882
23,"WALKING","fBodyAccJerkmeanZAverage",-0.0572021324745763
23,"WALKING_DOWNSTAIRS","fBodyAccJerkmeanZAverage",0.157775692377778
23,"WALKING_UPSTAIRS","fBodyAccJerkmeanZAverage",-0.346605238039216
24,"LAYING","fBodyAccJerkmeanZAverage",-0.981549689583333
24,"SITTING","fBodyAccJerkmeanZAverage",-0.981971300147059
24,"STANDING","fBodyAccJerkmeanZAverage",-0.974170468405797
24,"WALKING","fBodyAccJerkmeanZAverage",-0.469920224310345
24,"WALKING_DOWNSTAIRS","fBodyAccJerkmeanZAverage",-0.250000183381818
24,"WALKING_UPSTAIRS","fBodyAccJerkmeanZAverage",-0.48339098779661
25,"LAYING","fBodyAccJerkmeanZAverage",-0.962632674520548
25,"SITTING","fBodyAccJerkmeanZAverage",-0.986326396461538
25,"STANDING","fBodyAccJerkmeanZAverage",-0.984832251216216
25,"WALKING","fBodyAccJerkmeanZAverage",-0.659286392837838
25,"WALKING_DOWNSTAIRS","fBodyAccJerkmeanZAverage",-0.686843959310345
25,"WALKING_UPSTAIRS","fBodyAccJerkmeanZAverage",-0.793266971230769
26,"LAYING","fBodyAccJerkmeanZAverage",-0.987308252236842
26,"SITTING","fBodyAccJerkmeanZAverage",-0.987989982948718
26,"STANDING","fBodyAccJerkmeanZAverage",-0.984563921216216
26,"WALKING","fBodyAccJerkmeanZAverage",-0.398673189830508
26,"WALKING_DOWNSTAIRS","fBodyAccJerkmeanZAverage",-0.3601146078
26,"WALKING_UPSTAIRS","fBodyAccJerkmeanZAverage",-0.639741264909091
27,"LAYING","fBodyAccJerkmeanZAverage",-0.988033129054054
27,"SITTING","fBodyAccJerkmeanZAverage",-0.987087721142857
27,"STANDING","fBodyAccJerkmeanZAverage",-0.9851113755
27,"WALKING","fBodyAccJerkmeanZAverage",-0.382617091578947
27,"WALKING_DOWNSTAIRS","fBodyAccJerkmeanZAverage",-0.343626396295455
27,"WALKING_UPSTAIRS","fBodyAccJerkmeanZAverage",-0.608544241568627
28,"LAYING","fBodyAccJerkmeanZAverage",-0.970251565375
28,"SITTING","fBodyAccJerkmeanZAverage",-0.972939551944444
28,"STANDING","fBodyAccJerkmeanZAverage",-0.964751238734177
28,"WALKING","fBodyAccJerkmeanZAverage",-0.498754491111111
28,"WALKING_DOWNSTAIRS","fBodyAccJerkmeanZAverage",-0.365287434717391
28,"WALKING_UPSTAIRS","fBodyAccJerkmeanZAverage",-0.587813565294118
29,"LAYING","fBodyAccJerkmeanZAverage",-0.992018447826087
29,"SITTING","fBodyAccJerkmeanZAverage",-0.988470241
29,"STANDING","fBodyAccJerkmeanZAverage",-0.988541579384615
29,"WALKING","fBodyAccJerkmeanZAverage",-0.394877826981132
29,"WALKING_DOWNSTAIRS","fBodyAccJerkmeanZAverage",-0.411173451875
29,"WALKING_UPSTAIRS","fBodyAccJerkmeanZAverage",-0.646198587755102
30,"LAYING","fBodyAccJerkmeanZAverage",-0.975632420428571
30,"SITTING","fBodyAccJerkmeanZAverage",-0.985978315322581
30,"STANDING","fBodyAccJerkmeanZAverage",-0.962892627966102
30,"WALKING","fBodyAccJerkmeanZAverage",-0.467030710153846
30,"WALKING_DOWNSTAIRS","fBodyAccJerkmeanZAverage",-0.399688694032258
30,"WALKING_UPSTAIRS","fBodyAccJerkmeanZAverage",-0.737803881230769
1,"LAYING","fBodyAccJerkstdXAverage",-0.9641607086
1,"SITTING","fBodyAccJerkstdXAverage",-0.987492994468085
1,"STANDING","fBodyAccJerkstdXAverage",-0.995073759245283
1,"WALKING","fBodyAccJerkstdXAverage",-0.133586606326316
1,"WALKING_DOWNSTAIRS","fBodyAccJerkstdXAverage",-0.0863278966402041
1,"WALKING_UPSTAIRS","fBodyAccJerkstdXAverage",-0.461907025849057
2,"LAYING","fBodyAccJerkstdXAverage",-0.987250255833333
2,"SITTING","fBodyAccJerkstdXAverage",-0.989459107391304
2,"STANDING","fBodyAccJerkstdXAverage",-0.983007923703704
2,"WALKING","fBodyAccJerkstdXAverage",-0.31431306340678
2,"WALKING_DOWNSTAIRS","fBodyAccJerkstdXAverage",0.0499590624829787
2,"WALKING_UPSTAIRS","fBodyAccJerkstdXAverage",-0.365415441458333
3,"LAYING","fBodyAccJerkstdXAverage",-0.983122615967742
3,"SITTING","fBodyAccJerkstdXAverage",-0.976283534807692
3,"STANDING","fBodyAccJerkstdXAverage",-0.960570921803279
3,"WALKING","fBodyAccJerkstdXAverage",-0.296596633103448
3,"WALKING_DOWNSTAIRS","fBodyAccJerkstdXAverage",-0.165442898685714
3,"WALKING_UPSTAIRS","fBodyAccJerkstdXAverage",-0.486446509661017
4,"LAYING","fBodyAccJerkstdXAverage",-0.980079292592593
4,"SITTING","fBodyAccJerkstdXAverage",-0.9787769122
4,"STANDING","fBodyAccJerkstdXAverage",-0.975706723571429
4,"WALKING","fBodyAccJerkstdXAverage",-0.29732607245
4,"WALKING_DOWNSTAIRS","fBodyAccJerkstdXAverage",-0.208250062317778
4,"WALKING_UPSTAIRS","fBodyAccJerkstdXAverage",-0.396762584807692
5,"LAYING","fBodyAccJerkstdXAverage",-0.985625270384615
5,"SITTING","fBodyAccJerkstdXAverage",-0.976530547272727
5,"STANDING","fBodyAccJerkstdXAverage",-0.965778920714286
5,"WALKING","fBodyAccJerkstdXAverage",-0.3213903195
5,"WALKING_DOWNSTAIRS","fBodyAccJerkstdXAverage",0.011055933212766
5,"WALKING_UPSTAIRS","fBodyAccJerkstdXAverage",-0.22532784293617
6,"LAYING","fBodyAccJerkstdXAverage",-0.968619159473684
6,"SITTING","fBodyAccJerkstdXAverage",-0.971488767454545
6,"STANDING","fBodyAccJerkstdXAverage",-0.975235677719298
6,"WALKING","fBodyAccJerkstdXAverage",-0.19269469414386
6,"WALKING_DOWNSTAIRS","fBodyAccJerkstdXAverage",0.0886515099394167
6,"WALKING_UPSTAIRS","fBodyAccJerkstdXAverage",-0.186815074235294
7,"LAYING","fBodyAccJerkstdXAverage",-0.983560175384615
7,"SITTING","fBodyAccJerkstdXAverage",-0.984026344375
7,"STANDING","fBodyAccJerkstdXAverage",-0.978729082830189
7,"WALKING","fBodyAccJerkstdXAverage",-0.365314790947368
7,"WALKING_DOWNSTAIRS","fBodyAccJerkstdXAverage",-0.00426289144680851
7,"WALKING_UPSTAIRS","fBodyAccJerkstdXAverage",-0.426974025686275
8,"LAYING","fBodyAccJerkstdXAverage",-0.975959911481481
8,"SITTING","fBodyAccJerkstdXAverage",-0.986913610652174
8,"STANDING","fBodyAccJerkstdXAverage",-0.990414086851852
8,"WALKING","fBodyAccJerkstdXAverage",-0.271448185291667
8,"WALKING_DOWNSTAIRS","fBodyAccJerkstdXAverage",0.172658982065789
8,"WALKING_UPSTAIRS","fBodyAccJerkstdXAverage",-0.24733661795122
9,"LAYING","fBodyAccJerkstdXAverage",-0.9686013042
9,"SITTING","fBodyAccJerkstdXAverage",-0.9666604036
9,"STANDING","fBodyAccJerkstdXAverage",-0.971278823333333
9,"WALKING","fBodyAccJerkstdXAverage",-0.170228340134423
9,"WALKING_DOWNSTAIRS","fBodyAccJerkstdXAverage",0.00938224337142857
9,"WALKING_UPSTAIRS","fBodyAccJerkstdXAverage",-0.327421989591837
10,"LAYING","fBodyAccJerkstdXAverage",-0.978904364137931
10,"SITTING","fBodyAccJerkstdXAverage",-0.989550917407407
10,"STANDING","fBodyAccJerkstdXAverage",-0.968612135909091
10,"WALKING","fBodyAccJerkstdXAverage",-0.0791518267107547
10,"WALKING_DOWNSTAIRS","fBodyAccJerkstdXAverage",0.156912678626316
10,"WALKING_UPSTAIRS","fBodyAccJerkstdXAverage",-0.247598320858298
11,"LAYING","fBodyAccJerkstdXAverage",-0.987122678245614
11,"SITTING","fBodyAccJerkstdXAverage",-0.981607942075472
11,"STANDING","fBodyAccJerkstdXAverage",-0.993414564042553
11,"WALKING","fBodyAccJerkstdXAverage",-0.45394304
11,"WALKING_DOWNSTAIRS","fBodyAccJerkstdXAverage",-0.12834163051087
11,"WALKING_UPSTAIRS","fBodyAccJerkstdXAverage",-0.458255021296296
12,"LAYING","fBodyAccJerkstdXAverage",-0.972820011166667
12,"SITTING","fBodyAccJerkstdXAverage",-0.977980349019608
12,"STANDING","fBodyAccJerkstdXAverage",-0.975581439016393
12,"WALKING","fBodyAccJerkstdXAverage",-0.03105929456
12,"WALKING_DOWNSTAIRS","fBodyAccJerkstdXAverage",-0.072311431676087
12,"WALKING_UPSTAIRS","fBodyAccJerkstdXAverage",-0.39060122
13,"LAYING","fBodyAccJerkstdXAverage",-0.98707817516129
13,"SITTING","fBodyAccJerkstdXAverage",-0.99368217
13,"STANDING","fBodyAccJerkstdXAverage",-0.988185112807018
13,"WALKING","fBodyAccJerkstdXAverage",-0.219716159766667
13,"WALKING_DOWNSTAIRS","fBodyAccJerkstdXAverage",-0.114744976032191
13,"WALKING_UPSTAIRS","fBodyAccJerkstdXAverage",-0.514337759454545
14,"LAYING","fBodyAccJerkstdXAverage",-0.973491388039216
14,"SITTING","fBodyAccJerkstdXAverage",-0.981920831111111
14,"STANDING","fBodyAccJerkstdXAverage",-0.980396601666667
14,"WALKING","fBodyAccJerkstdXAverage",-0.484797709830508
14,"WALKING_DOWNSTAIRS","fBodyAccJerkstdXAverage",-0.0302396365755556
14,"WALKING_UPSTAIRS","fBodyAccJerkstdXAverage",-0.41096787037037
15,"LAYING","fBodyAccJerkstdXAverage",-0.983949290694444
15,"SITTING","fBodyAccJerkstdXAverage",-0.989314359661017
15,"STANDING","fBodyAccJerkstdXAverage",-0.986934133584906
15,"WALKING","fBodyAccJerkstdXAverage",-0.411500068148148
15,"WALKING_DOWNSTAIRS","fBodyAccJerkstdXAverage",0.108062740547619
15,"WALKING_UPSTAIRS","fBodyAccJerkstdXAverage",-0.207231605488542
16,"LAYING","fBodyAccJerkstdXAverage",-0.989287359142857
16,"SITTING","fBodyAccJerkstdXAverage",-0.991567867681159
